pcs,lps,loss,entropy,repaired
-0.8498050478426111,0.8498048093813876,-0.8535955385896427,0.9477874813045607,True
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
2.1823140664943126,-2.1823133880005083,2.21462239363774,-2.2621138664900875,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.08008492885093928,-0.0800849457348222,0.07446309089358724,-0.007331971547763977,False
-0.2667445649708672,0.26674413464330177,-0.2729252864074963,0.38817491073415583,False
1.3507549163279797,-1.350754903249768,1.3560718336902717,-1.4013859450204769,False
-1.448586184310966,1.4485865230774329,-1.439168436849657,1.2831593626533413,False
-1.4659761649901444,1.4659757173311707,-1.4559607473785368,1.2884973968698366,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
1.190244068509398,-1.1902440591865378,1.1924594121831527,-1.2327923806598453,False
-0.7343944880371732,0.7343944515106121,-0.7392972485644356,0.8523914654137913,True
-1.1397649149161995,1.1397648683565749,-1.1388530865523467,1.1456839593272161,True
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
1.1191490489454854,-1.119148829678258,1.1201884928946197,-1.1576887774398377,False
-1.5986816908204207,1.5986818287341706,-1.5836622383839942,1.3204907824418493,False
-0.8534168296153781,0.8534169892330034,-0.8571655688789157,0.9506274245502415,False
2.0308807674300517,-2.030880308710567,2.05683612639087,-2.1061875396274234,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
1.0639788803194308,-1.063978662588749,1.064188170194924,-1.0992033785535154,False
-0.8534168296153781,0.8534169892330034,-0.8571655688789157,0.9506274245502415,False
-0.3133040917822938,0.3133042677625075,-0.3195257344199482,0.43892311928129285,False
-1.769098689267905,1.7690990177047645,-1.7464620884050444,1.338558176451864,True
-1.3070839208063914,1.3070840671376374,-1.3020474517916114,1.230062503795924,False
-1.4215783136175946,1.4215784566348277,-1.413063340825075,1.2743496939975698,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-1.6597478537583683,1.659748185695458,-1.6421553445311619,1.329964664431967,False
-0.7458361048644732,0.745835868432173,-0.750646074530884,0.8622370772970634,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
1.6744052545032775,-1.6744050201255964,1.6879756355796707,-1.7381883906687543,False
-0.7729831547221169,0.7729827182814217,-0.7775573738900952,0.8852670095274534,False
-0.8534168296153781,0.8534169892330034,-0.8571655688789157,0.9506274245502415,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-1.3463834812363185,1.346383626428613,-1.3402150245312097,1.2465197468704643,True
1.6558523310052826,-1.6558527381976724,1.668875451337167,-1.7189692478462553,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-0.19564228556086127,0.1956420589921861,-0.20172550550876017,0.30926874403260946,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-0.25130364903397345,0.2513038269551688,-0.257466612968674,0.3711757518029902,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-0.8534168296153781,0.8534169892330034,-0.8571655688789157,0.9506274245502415,True
-0.7458361048644732,0.745835868432173,-0.750646074530884,0.8622370772970634,False
-0.7145267528390451,0.7145273161736212,-0.7195825420336208,0.8350919785279501,False
-0.7458361048644732,0.745835868432173,-0.750646074530884,0.8622370772970634,False
-1.0787966898729904,1.0787968428544463,-1.0791204005904973,1.1093430259521366,False
-0.7929643533021078,0.792964514714611,-0.7973512987667015,0.9019061381358559,True
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-0.8534168296153781,0.8534169892330034,-0.8571655688789157,0.9506274245502415,False
-1.5600335222742283,1.5600336612995502,-1.546554039533798,1.312777071758224,True
-0.6321524467127749,0.6321524126930376,-0.6377308660455233,0.76079247912819,False
0.6846692208294678,-0.6846688043744479,0.6809109381954278,-0.6910587827814517,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.3881896382704793,-0.3881890245996066,0.38307400081526444,-0.36206181107073054,False
-0.44925929236747475,0.4492594641466779,-0.4554349234241729,0.5821601648572527,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
-0.9357542715473471,0.9357540313787075,-0.9384503425249965,1.0129166227528945,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
0.09749755082954874,-0.0974975673003756,0.0918969778954279,-0.02760048931743789,False
0.8371546054127944,-0.837154604383925,0.8346456143245422,-0.8565534566454359,False
