pcs,lps,entropy,loss
0.28603827953338623,0.3569808602333069,0.9401485323905945,0.8463588356971741
0.7816846966743469,0.8908423185348511,0.4973699450492859,0.3768148720264435
0.5404751300811768,0.7702375650405884,0.7775969505310059,0.4589877724647522
0.5939021110534668,0.7969510555267334,0.7279842495918274,0.4396528899669647
0.5681692361831665,0.7840846180915833,0.7526386976242065,0.44888320565223694
0.28107553720474243,0.6405377388000488,0.9422359466552734,0.562452495098114
0.41017985343933105,0.7050899267196655,0.8749797344207764,0.5089423656463623
0.15788304805755615,0.5789415240287781,0.9819434881210327,0.617318332195282
0.24538680911064148,0.6226934194564819,0.9561175107955933,0.577961802482605
0.057297855615615845,0.5286489129066467,0.9976305365562439,0.6649085879325867
0.4196462333202362,0.7098231315612793,0.8689496517181396,0.5051772594451904
0.6057493686676025,0.19712534546852112,0.7161413431167603,1.0412038564682007
0.8520756363868713,0.9260377883911133,0.3805386424064636,0.3552440106868744
0.4849720001220703,0.7424860000610352,0.822971761226654,0.4797772169113159
0.18481698632240295,0.5924084782600403,0.9752185344696045,0.6050022840499878
0.4331921339035034,0.2834039330482483,0.8600475788116455,0.9330189824104309
0.40502801537513733,0.7025139927864075,0.8781960010528564,0.5110004544258118
0.3149576783180237,0.6574788093566895,0.9272109270095825,0.5480172038078308
0.7483144998550415,0.8741572499275208,0.5459257364273071,0.38741204142570496
0.8914425373077393,0.9457212686538696,0.30430182814598083,0.3436349034309387
0.681312084197998,0.15934397280216217,0.6327378153800964,1.0907378196716309
0.29365575313568115,0.6468278765678406,0.9368691444396973,0.5570600032806396
0.48729971051216125,0.7436498403549194,0.8211885690689087,0.4788908064365387
0.14227163791656494,0.5711358189582825,0.9853494167327881,0.6245393753051758
0.7767075300216675,0.8883537650108337,0.5048616528511047,0.3783801198005676
0.7228652834892273,0.861432671546936,0.5804744958877563,0.39565685391426086
0.894964337348938,0.947482168674469,0.2969977855682373,0.34261202812194824
0.1317063271999359,0.43414685130119324,0.9874505996704102,0.761167049407959
0.7613651156425476,0.8806825876235962,0.5273957252502441,0.38323885202407837
0.6021628379821777,0.19891861081123352,0.719760000705719,1.0388848781585693
0.8504177331924438,0.9252088665962219,0.38355404138565063,0.3557400107383728
0.31641897559165955,0.658209502696991,0.9265217781066895,0.547400951385498
0.7597897052764893,0.8798948526382446,0.5296630859375,0.38374072313308716
0.4802544414997101,0.7401272058486938,0.8265542984008789,0.4815775752067566
0.8113568425178528,0.905678391456604,0.4507325291633606,0.36759352684020996
0.6761015057563782,0.8380507230758667,0.6389524340629578,0.41117939352989197
0.7916180491447449,0.89580899477005,0.4821416139602661,0.3737068176269531
0.8722293972969055,0.9361146688461304,0.34267884492874146,0.349260538816452
0.6330326795578003,0.8165163397789001,0.6876389384269714,0.4259074926376343
0.1237221360206604,0.4381389021873474,0.9889299273490906,0.7569203972816467
