pcs,lps,entropy,loss
0.999968945980072,0.9999842643737793,0.0002755053574219346,2.8003976345062256
0.9999715089797974,0.9999855756759644,0.00025515948073007166,2.80039644241333
0.998536229133606,0.9992676377296448,0.008695704862475395,2.801086664199829
1.0,1.0,1.7111842964823154e-07,2.800382375717163
0.9999876618385315,0.9999938011169434,0.00011531626660143957,2.8003883361816406
0.9999959468841553,0.9999979734420776,4.129476656089537e-05,2.800384283065796
0.9999985694885254,0.9999992847442627,1.579890158609487e-05,2.8003830909729004
1.0,1.0,4.891437033194279e-09,2.800382375717163
1.0,1.0,3.1647588993877207e-09,2.800382375717163
1.0,1.0,2.1477244982470722e-10,2.800382375717163
1.0,1.0,5.3060329463505695e-09,2.800382375717163
1.0,1.0,6.175544797759613e-11,2.800382375717163
1.0,1.0,1.6967989679983475e-08,2.800382375717163
1.0,1.0,8.96396845639913e-11,2.800382375717163
1.0,1.0,6.229889493170049e-09,2.800382375717163
1.0,1.0,6.750291703383482e-08,2.800382375717163
1.0,1.0,1.063220267383258e-08,2.800382375717163
1.0,1.0,9.272839163187996e-10,2.800382375717163
1.0,1.0,2.0730033156723948e-07,2.800382375717163
1.0,1.0,3.0941084361302273e-08,2.800382375717163
1.0,1.0,2.7925992629462826e-09,2.800382375717163
0.9999999403953552,1.0,9.946513728209538e-07,2.800382375717163
1.0,1.0,6.749493741686763e-10,2.800382375717163
1.0,1.0,4.830384536802512e-09,2.800382375717163
0.9999932050704956,0.9999958276748657,8.593032544013113e-05,2.800386428833008
0.9999918341636658,0.9999959468841553,7.962088420754299e-05,2.800386428833008
0.999945878982544,0.999972939491272,0.00045115084503777325,2.800408363342285
0.9999998211860657,0.9999998807907104,3.3000490020640427e-06,2.800382614135742
0.9999812245368958,0.9999904632568359,0.00017326133092865348,2.800391674041748
0.9999880194664001,0.9999940395355225,0.00011283017374807969,2.8003880977630615
0.9986617565155029,0.9993304014205933,0.008036448620259762,2.8010263442993164
0.9999996423721313,0.9999997615814209,5.247974058875116e-06,2.800382614135742
1.0,1.0,1.7929485673917611e-09,2.800382375717163
1.0,1.0,1.7124320095263101e-07,2.800382375717163
0.9999992251396179,0.9999995231628418,1.078862896974897e-05,2.8003828525543213
1.0,1.0,4.8193449231348495e-09,2.800382375717163
1.0,1.0,1.0270662542666287e-08,2.800382375717163
1.0,1.0,1.043207973339122e-07,2.800382375717163
1.0,1.0,6.126803231421007e-11,2.800382375717163
1.0,1.0,2.736382009871363e-09,2.800382375717163
1.0,1.0,1.0271455153088027e-07,2.800382375717163
1.0,1.0,2.2160929802339524e-07,2.800382375717163
1.0,1.0,5.1607251805307897e-08,2.800382375717163
1.0,1.0,8.898009933033801e-12,2.800382375717163
1.0,1.0,6.740735747357007e-10,2.800382375717163
0.9999990463256836,0.9999995231628418,1.0881761227210518e-05,2.8003828525543213
