pcs,lps,entropy,loss
0.9999867081642151,0.9999933242797852,0.00012697196507360786,2.800388813018799
0.9998114705085754,0.9999046325683594,0.0014282769989222288,2.800474166870117
0.9999999403953552,1.0,1.3521612345357426e-06,2.800382375717163
0.9999740719795227,0.999987006187439,0.00023005322145763785,2.8003947734832764
1.0,1.0,2.1094095359330822e-09,2.800382375717163
1.0,1.0,1.7104500926734545e-08,2.800382375717163
1.0,1.0,1.343830380307054e-09,2.800382375717163
1.0,1.0,3.3060296722453586e-09,2.800382375717163
0.9999999403953552,1.0,1.4640700101153925e-06,2.800382375717163
1.0,1.0,9.02132324398508e-09,2.800382375717163
0.9999997615814209,0.9999998807907104,2.74107810582791e-06,2.800382614135742
0.9999997615814209,0.9999998807907104,3.717048002727097e-06,2.800382614135742
1.0,1.0,6.416743758563825e-07,2.800382375717163
1.0,1.0,4.137133942094806e-07,2.800382375717163
1.0,1.0,1.3341589166770973e-08,2.800382375717163
1.0,1.0,8.479290158902586e-09,2.800382375717163
1.0,1.0,6.833473370493337e-11,2.800382375717163
0.9999995231628418,0.9999996423721313,8.660071216581855e-06,2.8003828525543213
1.0,1.0,1.0221878028460196e-06,2.800382375717163
1.0,1.0,1.836322098824894e-07,2.800382375717163
1.0,1.0,2.396826062067703e-07,2.800382375717163
1.0,1.0,2.410306194633449e-07,2.800382375717163
1.0,1.0,6.129781695562997e-07,2.800382375717163
1.0,1.0,1.1297240121166396e-07,2.800382375717163
1.0,1.0,4.023646340556297e-07,2.800382375717163
0.9999187588691711,0.9999593496322632,0.0006537266308441758,2.8004214763641357
0.9999918937683105,0.9999959468841553,7.973283936735243e-05,2.800386428833008
0.9999884963035583,0.9999942779541016,0.00010950501746265218,2.8003878593444824
0.9997353553771973,0.9998661279678345,0.0019401469035074115,2.800511121749878
0.9999999403953552,1.0,1.0755746870927396e-06,2.800382375717163
1.0,1.0,3.070154264150915e-07,2.800382375717163
1.0,1.0,1.2796108617152413e-09,2.800382375717163
1.0,1.0,8.497794828921101e-11,2.800382375717163
0.9999997019767761,0.9999998807907104,3.6540438941301545e-06,2.800382614135742
1.0,1.0,3.777972379381822e-11,2.800382375717163
1.0,1.0,3.6860198920907195e-11,2.800382375717163
1.0,1.0,1.5459508517778886e-07,2.800382375717163
1.0,1.0,4.902927369654364e-11,2.800382375717163
1.0,1.0,1.7440279220792831e-09,2.800382375717163
1.0,1.0,5.556187687716374e-08,2.800382375717163
1.0,1.0,1.5349346682569376e-08,2.800382375717163
1.0,1.0,1.249551928594883e-07,2.800382375717163
1.0,1.0,2.225973183556107e-08,2.800382375717163
1.0,1.0,2.995625791868406e-08,2.800382375717163
1.0,1.0,6.119536301307793e-12,2.800382375717163
1.0,1.0,6.364608839959374e-11,2.800382375717163
1.0,1.0,3.9044799393650464e-08,2.800382375717163
1.0,1.0,1.716566333520575e-09,2.800382375717163
0.9998903870582581,0.9999427795410156,0.0009196590399369597,2.8004374504089355
0.9999982714653015,0.999998927116394,2.5667321096989326e-05,2.8003835678100586
0.9999986290931702,0.9999991655349731,1.8943994291475974e-05,2.8003833293914795
0.9999994039535522,0.9999996423721313,9.332087756774854e-06,2.8003828525543213
1.0,1.0,1.0569379149671931e-08,2.800382375717163
0.9999987483024597,0.9999992847442627,1.5428089682245627e-05,2.8003830909729004
1.0,1.0,9.896960762034723e-08,2.800382375717163
1.0,1.0,7.645612640772015e-07,2.800382375717163
1.0,1.0,4.906201525045617e-07,2.800382375717163
0.9999998211860657,0.9999998807907104,2.009260697377613e-06,2.800382614135742
0.9999997615814209,0.9999998807907104,4.320364041632274e-06,2.800382614135742
0.9999996423721313,0.9999997615814209,8.144310413626954e-06,2.800382614135742
0.999992847442627,0.9999947547912598,0.00011150669888593256,2.800387382507324
0.9999971985816956,0.9999985694885254,3.1282823329092935e-05,2.8003838062286377
1.0,1.0,2.387580764207087e-07,2.800382375717163
0.9999997615814209,0.9999998807907104,3.015808943018783e-06,2.800382614135742
1.0,1.0,3.595890234464605e-07,2.800382375717163
0.9999999403953552,1.0,9.329033900939976e-07,2.800382375717163
1.0,1.0,3.6571492501025205e-07,2.800382375717163
0.9999997615814209,0.9999998807907104,3.5885843772121007e-06,2.800382614135742
0.9999983906745911,0.999998927116394,2.6017214622697793e-05,2.8003835678100586
0.9999911189079285,0.9999954700469971,8.746665844228119e-05,2.800386667251587
0.9995723962783813,0.9997814297676086,0.0030411879997700453,2.8005924224853516
0.9999959468841553,0.9999972581863403,5.916132795391604e-05,2.8003852367401123
0.9999385476112366,0.9999604225158691,0.0006788280443288386,2.8004202842712402
0.9999996423721313,0.9999997615814209,7.150537840061588e-06,2.800382614135742
0.9999924302101135,0.999995231628418,9.813682845560834e-05,2.800386905670166
0.9998890161514282,0.9999308586120605,0.0011339783668518066,2.8004488945007324
1.0,1.0,9.121998800765141e-08,2.800382375717163
0.9999907612800598,0.9999947547912598,0.00010565788397798315,2.800387382507324
0.9999949336051941,0.9999973773956299,5.44920694665052e-05,2.800384998321533
1.0,1.0,2.9172315407777205e-07,2.800382375717163
1.0,1.0,6.580503697506401e-09,2.800382375717163
1.0,1.0,1.9572044607230055e-07,2.800382375717163
1.0,1.0,8.844674326269342e-09,2.800382375717163
1.0,1.0,6.896389237454059e-09,2.800382375717163
0.9999998211860657,0.9999998807907104,2.860607992261066e-06,2.800382614135742
1.0,1.0,2.1497827162875183e-07,2.800382375717163
1.0,1.0,1.051220985259782e-10,2.800382375717163
1.0,1.0,1.9905922743479465e-10,2.800382375717163
1.0,1.0,3.4059830511523614e-08,2.800382375717163
1.0,1.0,1.0587485332891333e-09,2.800382375717163
1.0,1.0,2.228347000254871e-07,2.800382375717163
0.9999997615814209,0.9999998807907104,5.249918558547506e-06,2.800382614135742
0.9999779462814331,0.999984622001648,0.0003012356464751065,2.8003971576690674
1.0,1.0,1.959550743890759e-08,2.800382375717163
1.0,1.0,2.7734555971270503e-11,2.800382375717163
1.0,1.0,6.896666939794349e-13,2.800382375717163
0.999962568283081,0.9999812841415405,0.00032182916766032577,2.800400495529175
1.0,1.0,2.523315237312751e-11,2.800382375717163
1.0,1.0,2.8878694574574482e-11,2.800382375717163
1.0,1.0,5.436282091153544e-09,2.800382375717163
1.0,1.0,6.806456093189084e-11,2.800382375717163
1.0,1.0,5.741129446845683e-11,2.800382375717163
1.0,1.0,4.515979604158282e-11,2.800382375717163
1.0,1.0,1.3351361682900631e-11,2.800382375717163
1.0,1.0,5.162038352324316e-09,2.800382375717163
1.0,1.0,4.135383702141837e-11,2.800382375717163
1.0,1.0,3.0706964748716814e-11,2.800382375717163
1.0,1.0,3.0857232324876804e-09,2.800382375717163
1.0,1.0,7.784440453351138e-11,2.800382375717163
1.0,1.0,3.7002378938666425e-09,2.800382375717163
1.0,1.0,5.4155989588633435e-12,2.800382375717163
1.0,1.0,2.4650928520664195e-10,2.800382375717163
1.0,1.0,2.9904771992050883e-09,2.800382375717163
1.0,1.0,4.993135245545677e-12,2.800382375717163
1.0,1.0,8.557312497492475e-11,2.800382375717163
0.999972939491272,0.9999864101409912,0.00024304755788762122,2.8003954887390137
0.9977256059646606,0.9988358616828918,0.013487792573869228,2.801501750946045
0.999630331993103,0.9997876286506653,0.0031009989324957132,2.800586700439453
0.9999274611473083,0.9999523162841797,0.0008508085738867521,2.8004281520843506
0.9999823570251465,0.9999873638153076,0.0002603780885692686,2.8003945350646973
0.9964900612831116,0.9981196522712708,0.021541420370340347,2.8021905422210693
0.9991858005523682,0.9995916485786438,0.005211767740547657,2.8007750511169434
0.9999958872795105,0.9999974966049194,5.2089359087403864e-05,2.800384759902954
0.9999914765357971,0.9999957084655762,8.465852442895994e-05,2.800386428833008
0.9997456073760986,0.9998472929000854,0.0023291073739528656,2.8005292415618896
0.9999993443489075,0.9999995231628418,8.74265515449224e-06,2.8003828525543213
1.0,1.0,4.44842551683422e-10,2.800382375717163
1.0,1.0,4.4931076104148815e-07,2.800382375717163
0.9999859929084778,0.9999912977218628,0.00017872903845272958,2.8003907203674316
0.9999934434890747,0.9999961853027344,8.032670302782208e-05,2.8003859519958496
0.9999979138374329,0.999998927116394,2.4807328372844495e-05,2.8003835678100586
0.999972403049469,0.9999850988388062,0.0002761649084277451,2.800396680831909
0.9999940395355225,0.9999964237213135,7.64581563998945e-05,2.8003859519958496
1.0,1.0,6.8034755607015995e-09,2.800382375717163
0.9999983310699463,0.999998927116394,2.397759999439586e-05,2.8003835678100586
0.9999902844429016,0.9999947547912598,0.00010846202349057421,2.800387382507324
1.0,1.0,1.9709864318429027e-07,2.800382375717163
0.9999944567680359,0.9999964237213135,7.681717397645116e-05,2.8003857135772705
1.0,1.0,2.2787203590723948e-07,2.800382375717163
0.999995768070221,0.9999973773956299,5.40260189154651e-05,2.800384998321533
1.0,1.0,1.2087943446204008e-07,2.800382375717163
1.0,1.0,9.13055089313275e-08,2.800382375717163
1.0,1.0,2.0014159929360176e-07,2.800382375717163
1.0,1.0,7.49038662206658e-08,2.800382375717163
0.9996567368507385,0.9998276233673096,0.002417830051854253,2.8005480766296387
1.0,1.0,4.4761542028481927e-08,2.800382375717163
0.9999999403953552,1.0,2.2852241272630636e-06,2.800382375717163
0.999663233757019,0.9997593760490417,0.0036462813150137663,2.8006136417388916
1.0,1.0,3.616221277980003e-08,2.800382375717163
0.999992847442627,0.9999951124191284,0.00010233811190119013,2.800387144088745
1.0,1.0,2.0182042703709158e-08,2.800382375717163
0.9999998211860657,0.9999998807907104,3.525305146467872e-06,2.800382614135742
0.9999999403953552,1.0,1.2153768693679012e-06,2.800382375717163
1.0,1.0,7.416753078359761e-07,2.800382375717163
1.0,1.0,1.7264132168293145e-07,2.800382375717163
1.0,1.0,1.0273523365356141e-08,2.800382375717163
1.0,1.0,1.074498978681504e-08,2.800382375717163
0.9999972581863403,0.9999983310699463,3.8155660149641335e-05,2.800384044647217
0.9999736547470093,0.9999862909317017,0.0002499670081306249,2.8003954887390137
1.0,1.0,7.268733526188953e-08,2.800382375717163
0.9999784827232361,0.9999887943267822,0.00021032203221693635,2.8003933429718018
1.0,1.0,1.4137943935566e-06,2.800382375717163
1.0,1.0,7.611572527821409e-08,2.800382375717163
0.9999999403953552,1.0,1.911563458634191e-06,2.800382375717163
1.0,1.0,1.9526633643351943e-09,2.800382375717163
1.0,1.0,3.301284721146658e-07,2.800382375717163
0.9999979734420776,0.9999986886978149,2.9478713258868083e-05,2.8003838062286377
1.0,1.0,7.607452090496736e-08,2.800382375717163
0.9999999403953552,1.0,1.3483852399076568e-06,2.800382375717163
1.0,1.0,1.7917004413448012e-07,2.800382375717163
0.9999999403953552,1.0,9.5550956302759e-07,2.800382375717163
0.9999995231628418,0.9999997615814209,5.937461537541822e-06,2.800382614135742
0.9999998211860657,0.9999998807907104,4.048632945341524e-06,2.800382614135742
0.9999999403953552,1.0,1.8849021898859064e-06,2.800382375717163
0.9999997615814209,0.9999998807907104,2.836492285496206e-06,2.800382614135742
1.0,1.0,3.6287538307533396e-08,2.800382375717163
1.0,1.0,6.018694165277338e-08,2.800382375717163
1.0,1.0,3.742264595985034e-07,2.800382375717163
1.0,1.0,1.850283865678648e-06,2.800382375717163
1.0,1.0,8.782498071013833e-07,2.800382375717163
0.9999997615814209,0.9999998807907104,4.86131011712132e-06,2.800382614135742
0.9999995827674866,0.9999997615814209,7.113036645023385e-06,2.800382614135742
0.9999595880508423,0.9999794960021973,0.000356509379344061,2.8004021644592285
0.9999991059303284,0.9999995231628418,1.1412847925384995e-05,2.8003828525543213
