pcs,lps,entropy,loss
1.0,1.0,5.387131807310652e-08,1.4611501693725586
1.0,1.0,6.805620397384748e-35,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,2.9964700046811933e-24,1.4611501693725586
1.0,1.0,1.108236173080396e-24,1.4611501693725586
1.0,1.0,1.3182929192723236e-09,1.4611501693725586
1.0,1.0,4.3474401053948675e-13,1.4611501693725586
0.9999952912330627,0.999997615814209,4.7013963921926916e-05,1.461152195930481
0.9683881998062134,0.006822782102972269,0.16099195182323456,2.451509952545166
0.9999911189079285,1.6435815268778242e-06,0.00011176217230968177,2.4611477851867676
1.0,1.0,1.5064886838001001e-10,1.4611501693725586
1.0,1.0,4.0628732055418527e-16,1.4611501693725586
0.9999876022338867,2.3383999272520717e-13,0.00011611836089286953,2.461149215698242
0.9999998211860657,0.9999998807907104,4.0574414015281945e-06,1.4611502885818481
0.5667258501052856,0.7295351028442383,1.128604769706726,1.7009327411651611
0.9960440993309021,0.9980218410491943,0.02062412165105343,1.462838888168335
0.9047784805297852,0.9514954090118408,0.29225897789001465,1.502882719039917
0.9999926090240479,0.9999963045120239,7.18462688382715e-05,1.4611533880233765
1.0,5.200901341539943e-12,3.140508963994648e-09,2.4611501693725586
0.9999998211860657,0.9999998807907104,1.6743376818340039e-06,1.4611502885818481
1.0,1.0,5.953900199529016e-07,1.4611501693725586
1.0,1.0,1.6201442964991486e-11,1.4611501693725586
1.0,1.0,1.9067967961961668e-13,1.4611501693725586
1.0,1.0,1.0605277074888651e-15,1.4611501693725586
0.9991134405136108,0.9994158744812012,0.007988251745700836,1.46164870262146
1.0,1.0,2.0453169549702406e-26,1.4611501693725586
1.0,1.0,2.992863856426164e-20,1.4611501693725586
0.9984649419784546,1.9955846752850448e-08,0.01024220883846283,2.4610280990600586
0.12023434042930603,0.08330509811639786,1.37376868724823,2.3371734619140625
0.9999896287918091,0.9999926090240479,0.0001516680495114997,1.4611564874649048
0.9895859956741333,0.9947662353515625,0.047686100006103516,1.4656206369400024
0.8995146751403809,0.013657273724675179,0.3789876103401184,2.4394161701202393
1.0,1.0,6.227963169487393e-26,1.4611501693725586
0.9883155226707458,0.005842158570885658,0.05175335705280304,2.454456329345703
0.9946539998054504,0.0017422317760065198,0.039178118109703064,2.458881139755249
0.5190213918685913,0.24006964266300201,0.8046121597290039,2.1942901611328125
0.9999980926513672,0.9999990463256836,2.0261564714019187e-05,1.4611510038375854
0.9959664940834045,1.6371561224748366e-13,0.021008968353271484,2.460855007171631
0.9945247769355774,1.7484546788182342e-06,0.03005898930132389,2.4607250690460205
1.0,1.0,2.7520125203728055e-37,1.4611501693725586
0.9999878406524658,0.9999923706054688,0.0001514273462817073,1.4611567258834839
1.0,1.0,9.541826884174043e-09,1.4611501693725586
0.2506638765335083,0.5107162594795227,1.8082752227783203,1.9055312871932983
0.9999732971191406,0.9999866485595703,0.00023631908698007464,1.4611616134643555
0.9994152188301086,0.9996563196182251,0.004752717912197113,1.4614434242248535
1.0,1.0,3.4048090911035915e-21,1.4611501693725586
1.0,2.860975752095804e-15,1.976550433741009e-13,2.4611501693725586
0.9999144673347473,4.261078356648795e-05,0.0006869861972518265,2.4611012935638428
0.9999231100082397,0.9999607801437378,0.0006427603657357395,1.4611836671829224
1.0,1.0,4.0337283900136083e-16,1.4611501693725586
0.09723120927810669,0.5476299524307251,1.0118964910507202,1.8771781921386719
1.0,1.0,3.4078063366692944e-35,1.4611501693725586
1.0,1.0,2.1891268268246604e-21,1.4611501693725586
0.9802215099334717,4.438228700109903e-07,0.09210571646690369,2.4595961570739746
0.33843904733657837,0.0005811518058180809,1.3639724254608154,2.421325445175171
1.0,4.7074250747458635e-11,1.6149457326974925e-09,2.4611501693725586
